Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2024-05-26 14:17:02.131,11495.0,259.0,6,100.0,False,0,car,0 days 00:00:00.101000,0 days 02:08:56.742000
2024-05-26 14:17:02.451,11124.0,261.0,6,1.0,False,0,car,0 days 00:00:00.421000,0 days 02:08:57.062000
2024-05-26 14:17:02.651,11356.0,259.0,6,0.0,False,0,car,0 days 00:00:00.621000,0 days 02:08:57.262000
2024-05-26 14:17:02.811,11045.0,254.0,6,0.0,False,0,car,0 days 00:00:00.781000,0 days 02:08:57.422000
2024-05-26 14:17:03.051,10706.0,247.0,6,0.0,False,0,car,0 days 00:00:01.021000,0 days 02:08:57.662000
2024-05-26 14:17:03.331,10425.0,243.0,6,0.0,True,0,car,0 days 00:00:01.301000,0 days 02:08:57.942000
2024-05-26 14:17:03.611,9780.0,220.0,6,0.0,True,0,car,0 days 00:00:01.581000,0 days 02:08:58.222000
2024-05-26 14:17:03.891,9688.0,192.0,6,0.0,True,0,car,0 days 00:00:01.861000,0 days 02:08:58.502000
2024-05-26 14:17:04.211,10527.0,183.0,5,0.0,True,0,car,0 days 00:00:02.181000,0 days 02:08:58.822000
2024-05-26 14:17:04.491,10578.0,146.0,4,0.0,True,0,car,0 days 00:00:02.461000,0 days 02:08:59.102000
2024-05-26 14:17:04.651,9813.0,140.0,3,0.0,True,0,car,0 days 00:00:02.621000,0 days 02:08:59.262000
2024-05-26 14:17:04.931,9176.0,126.0,3,0.0,True,0,car,0 days 00:00:02.901000,0 days 02:08:59.542000
2024-05-26 14:17:05.131,8425.0,126.0,3,0.0,True,0,car,0 days 00:00:03.101000,0 days 02:08:59.742000
2024-05-26 14:17:05.451,7963.0,114.0,3,0.0,False,0,car,0 days 00:00:03.421000,0 days 02:09:00.062000
2024-05-26 14:17:05.611,7816.0,111.0,3,0.0,False,0,car,0 days 00:00:03.581000,0 days 02:09:00.222000
2024-05-26 14:17:05.811,7729.0,109.0,3,2.0,False,0,car,0 days 00:00:03.781000,0 days 02:09:00.422000
2024-05-26 14:17:05.971,7796.0,106.0,3,11.0,False,0,car,0 days 00:00:03.941000,0 days 02:09:00.582000
2024-05-26 14:17:06.291,7953.0,106.0,3,44.0,False,0,car,0 days 00:00:04.261000,0 days 02:09:00.902000
2024-05-26 14:17:06.451,7953.0,108.0,3,51.0,False,0,car,0 days 00:00:04.421000,0 days 02:09:01.062000
2024-05-26 14:17:06.891,8995.0,120.0,3,71.0,False,0,car,0 days 00:00:04.861000,0 days 02:09:01.502000
