Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2024-05-26 14:45:37.936,11179.0,278.0,7,100.0,False,12,car,0 days 00:00:00.139000,0 days 02:37:32.547000
2024-05-26 14:45:38.137,11073.0,277.0,7,0.0,True,8,car,0 days 00:00:00.340000,0 days 02:37:32.748000
2024-05-26 14:45:38.417,10737.0,272.0,7,0.0,True,0,car,0 days 00:00:00.620000,0 days 02:37:33.028000
2024-05-26 14:45:38.777,10250.0,258.0,7,0.0,True,0,car,0 days 00:00:00.980000,0 days 02:37:33.388000
2024-05-26 14:45:39.137,8964.0,226.0,7,0.0,True,0,car,0 days 00:00:01.340000,0 days 02:37:33.748000
2024-05-26 14:45:39.337,8239.0,210.0,7,0.0,True,0,car,0 days 00:00:01.540000,0 days 02:37:33.948000
2024-05-26 14:45:39.657,7266.0,185.0,7,0.0,True,0,car,0 days 00:00:01.860000,0 days 02:37:34.268000
2024-05-26 14:45:39.897,7533.0,170.0,6,0.0,True,0,car,0 days 00:00:02.100000,0 days 02:37:34.508000
2024-05-26 14:45:40.217,8858.0,150.0,6,0.0,True,0,car,0 days 00:00:02.420000,0 days 02:37:34.828000
2024-05-26 14:45:40.617,8088.0,125.0,4,0.0,True,0,car,0 days 00:00:02.820000,0 days 02:37:35.228000
2024-05-26 14:45:40.777,8809.0,116.0,4,0.0,True,0,car,0 days 00:00:02.980000,0 days 02:37:35.388000
2024-05-26 14:45:41.057,7779.0,106.0,3,0.0,True,0,car,0 days 00:00:03.260000,0 days 02:37:35.668000
2024-05-26 14:45:41.297,7514.0,102.0,3,0.0,False,0,car,0 days 00:00:03.500000,0 days 02:37:35.908000
2024-05-26 14:45:41.617,7430.0,101.0,3,0.0,False,0,car,0 days 00:00:03.820000,0 days 02:37:36.228000
2024-05-26 14:45:41.777,7349.0,99.0,3,7.0,False,0,car,0 days 00:00:03.980000,0 days 02:37:36.388000
2024-05-26 14:45:41.937,7585.0,98.0,3,30.0,False,0,car,0 days 00:00:04.140000,0 days 02:37:36.548000
2024-05-26 14:45:42.137,7428.0,98.0,3,35.0,False,0,car,0 days 00:00:04.340000,0 days 02:37:36.748000
2024-05-26 14:45:42.417,8178.0,103.0,3,62.0,False,0,car,0 days 00:00:04.620000,0 days 02:37:37.028000
2024-05-26 14:45:42.617,8577.0,109.0,3,67.0,False,0,car,0 days 00:00:04.820000,0 days 02:37:37.228000
2024-05-26 14:45:42.777,8906.0,116.0,3,70.0,False,0,car,0 days 00:00:04.980000,0 days 02:37:37.388000
2024-05-26 14:45:42.937,9534.0,124.0,3,78.0,False,0,car,0 days 00:00:05.140000,0 days 02:37:37.548000
2024-05-26 14:45:43.256,10436.0,137.0,3,100.0,False,0,car,0 days 00:00:05.459000,0 days 02:37:37.867000
2024-05-26 14:45:43.536,11332.0,154.0,3,100.0,False,0,car,0 days 00:00:05.739000,0 days 02:37:38.147000
2024-05-26 14:45:43.696,10492.0,158.0,3,100.0,False,0,car,0 days 00:00:05.899000,0 days 02:37:38.307000
2024-05-26 14:45:44.016,11220.0,172.0,4,100.0,False,0,car,0 days 00:00:06.219000,0 days 02:37:38.627000
2024-05-26 14:45:44.216,11674.0,180.0,4,100.0,False,0,car,0 days 00:00:06.419000,0 days 02:37:38.827000
2024-05-26 14:45:44.496,10334.0,190.0,5,100.0,False,0,car,0 days 00:00:06.699000,0 days 02:37:39.107000
2024-05-26 14:45:44.737,10725.0,201.0,5,100.0,False,0,car,0 days 00:00:06.940000,0 days 02:37:39.348000
2024-05-26 14:45:44.897,11128.0,201.0,5,100.0,False,0,car,0 days 00:00:07.100000,0 days 02:37:39.508000
2024-05-26 14:45:45.137,11350.0,212.0,5,100.0,False,0,car,0 days 00:00:07.340000,0 days 02:37:39.748000
2024-05-26 14:45:45.417,11739.0,218.0,5,100.0,False,0,car,0 days 00:00:07.620000,0 days 02:37:40.028000
2024-05-26 14:45:45.817,11777.0,227.0,5,100.0,False,0,car,0 days 00:00:08.020000,0 days 02:37:40.428000
2024-05-26 14:45:46.017,10865.0,230.0,6,100.0,False,0,car,0 days 00:00:08.220000,0 days 02:37:40.628000
2024-05-26 14:45:46.177,10865.0,237.0,6,100.0,False,0,car,0 days 00:00:08.380000,0 days 02:37:40.788000
2024-05-26 14:45:46.417,11031.0,239.0,6,100.0,False,0,car,0 days 00:00:08.620000,0 days 02:37:41.028000
2024-05-26 14:45:46.657,11202.0,244.0,6,100.0,False,0,car,0 days 00:00:08.860000,0 days 02:37:41.268000
2024-05-26 14:45:46.857,11364.0,248.0,6,100.0,False,0,car,0 days 00:00:09.060000,0 days 02:37:41.468000
2024-05-26 14:45:47.017,11505.0,250.0,6,100.0,False,0,car,0 days 00:00:09.220000,0 days 02:37:41.628000
2024-05-26 14:45:47.377,11730.0,255.0,6,100.0,False,0,car,0 days 00:00:09.580000,0 days 02:37:41.988000
2024-05-26 14:45:47.617,10750.0,257.0,7,100.0,False,0,car,0 days 00:00:09.820000,0 days 02:37:42.228000
2024-05-26 14:45:47.857,10593.0,262.0,7,100.0,False,0,car,0 days 00:00:10.060000,0 days 02:37:42.468000
2024-05-26 14:45:48.017,10588.0,263.0,7,100.0,True,0,car,0 days 00:00:10.220000,0 days 02:37:42.628000
2024-05-26 14:45:49.257,9793.0,227.0,7,3.0,True,0,car,0 days 00:00:11.460000,0 days 02:37:43.868000
2024-05-26 14:45:49.497,8630.0,217.0,7,0.0,True,0,car,0 days 00:00:11.700000,0 days 02:37:44.108000
2024-05-26 14:45:49.657,8322.0,215.0,7,0.0,True,0,car,0 days 00:00:11.860000,0 days 02:37:44.268000
2024-05-26 14:45:49.856,8041.0,205.0,7,0.0,True,0,car,0 days 00:00:12.059000,0 days 02:37:44.467000
2024-05-26 14:45:50.016,8403.0,201.0,7,0.0,True,0,car,0 days 00:00:12.219000,0 days 02:37:44.627000
2024-05-26 14:45:50.296,8601.0,193.0,6,0.0,True,0,car,0 days 00:00:12.499000,0 days 02:37:44.907000
2024-05-26 14:45:50.536,8091.0,178.0,6,0.0,True,0,car,0 days 00:00:12.739000,0 days 02:37:45.147000
2024-05-26 14:45:50.896,8865.0,169.0,5,0.0,True,0,car,0 days 00:00:13.099000,0 days 02:37:45.507000
2024-05-26 14:45:51.136,8651.0,163.0,5,0.0,True,0,car,0 days 00:00:13.339000,0 days 02:37:45.747000
2024-05-26 14:45:51.457,8144.0,157.0,5,0.0,True,0,car,0 days 00:00:13.660000,0 days 02:37:46.068000
2024-05-26 14:45:51.697,7908.0,151.0,5,0.0,False,0,car,0 days 00:00:13.900000,0 days 02:37:46.308000
2024-05-26 14:45:51.937,7774.0,148.0,5,0.0,False,0,car,0 days 00:00:14.140000,0 days 02:37:46.548000
2024-05-26 14:45:52.137,7698.0,145.0,5,0.0,False,0,car,0 days 00:00:14.340000,0 days 02:37:46.748000
2024-05-26 14:45:52.297,7580.0,145.0,5,11.0,False,0,car,0 days 00:00:14.500000,0 days 02:37:46.908000
2024-05-26 14:45:52.577,7805.0,141.0,5,32.0,False,0,car,0 days 00:00:14.780000,0 days 02:37:47.188000
2024-05-26 14:45:52.817,7587.0,141.0,5,43.0,False,0,car,0 days 00:00:15.020000,0 days 02:37:47.428000
2024-05-26 14:45:52.977,7617.0,142.0,5,43.0,False,0,car,0 days 00:00:15.180000,0 days 02:37:47.588000
2024-05-26 14:45:53.417,7874.0,146.0,5,48.0,False,0,car,0 days 00:00:15.620000,0 days 02:37:48.028000
2024-05-26 14:45:53.577,7943.0,147.0,5,44.0,False,0,car,0 days 00:00:15.780000,0 days 02:37:48.188000
2024-05-26 14:45:53.857,7360.0,147.0,5,0.0,True,0,car,0 days 00:00:16.060000,0 days 02:37:48.468000
2024-05-26 14:45:54.217,8217.0,139.0,4,0.0,True,0,car,0 days 00:00:16.420000,0 days 02:37:48.828000
2024-05-26 14:45:54.377,8294.0,134.0,4,0.0,True,0,car,0 days 00:00:16.580000,0 days 02:37:48.988000
2024-05-26 14:45:54.697,7831.0,127.0,4,0.0,True,0,car,0 days 00:00:16.900000,0 days 02:37:49.308000
2024-05-26 14:45:55.097,7435.0,122.0,4,0.0,False,0,car,0 days 00:00:17.300000,0 days 02:37:49.708000
2024-05-26 14:45:55.417,7383.0,118.0,4,28.0,False,0,car,0 days 00:00:17.620000,0 days 02:37:50.028000
2024-05-26 14:45:55.737,7871.0,122.0,4,51.0,False,0,car,0 days 00:00:17.940000,0 days 02:37:50.348000
2024-05-26 14:45:55.937,8068.0,125.0,4,57.0,False,0,car,0 days 00:00:18.140000,0 days 02:37:50.548000
2024-05-26 14:45:56.297,8477.0,130.0,4,62.0,False,0,car,0 days 00:00:18.500000,0 days 02:37:50.908000
