Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2024-05-26 15:20:11.664,11178.0,280.0,7,100.0,False,12,car,0 days 00:00:00.252000,0 days 03:12:06.275000
2024-05-26 15:20:11.864,11335.0,280.0,7,100.0,False,12,car,0 days 00:00:00.452000,0 days 03:12:06.475000
2024-05-26 15:20:12.064,11337.0,282.0,7,100.0,False,12,car,0 days 00:00:00.652000,0 days 03:12:06.675000
2024-05-26 15:20:12.344,11090.0,279.0,7,3.0,True,0,car,0 days 00:00:00.932000,0 days 03:12:06.955000
2024-05-26 15:20:12.504,11090.0,272.0,7,3.0,True,0,car,0 days 00:00:01.092000,0 days 03:12:07.115000
2024-05-26 15:20:12.744,9830.0,252.0,7,0.0,True,0,car,0 days 00:00:01.332000,0 days 03:12:07.355000
2024-05-26 15:20:13.184,8437.0,199.0,7,0.0,True,0,car,0 days 00:00:01.772000,0 days 03:12:07.795000
2024-05-26 15:20:13.544,8746.0,171.0,7,0.0,True,0,car,0 days 00:00:02.132000,0 days 03:12:08.155000
2024-05-26 15:20:13.984,8293.0,139.0,5,0.0,True,0,car,0 days 00:00:02.572000,0 days 03:12:08.595000
2024-05-26 15:20:14.344,8951.0,120.0,3,0.0,True,0,car,0 days 00:00:02.932000,0 days 03:12:08.955000
2024-05-26 15:20:14.624,8604.0,118.0,3,0.0,False,0,car,0 days 00:00:03.212000,0 days 03:12:09.235000
2024-05-26 15:20:14.784,8464.0,115.0,3,0.0,False,0,car,0 days 00:00:03.372000,0 days 03:12:09.395000
2024-05-26 15:20:15.184,8325.0,112.0,3,8.0,False,0,car,0 days 00:00:03.772000,0 days 03:12:09.795000
2024-05-26 15:20:15.384,8472.0,110.0,3,46.0,False,0,car,0 days 00:00:03.972000,0 days 03:12:09.995000
2024-05-26 15:20:15.584,8596.0,110.0,3,53.0,False,0,car,0 days 00:00:04.172000,0 days 03:12:10.195000
2024-05-26 15:20:15.784,8967.0,115.0,3,76.0,False,0,car,0 days 00:00:04.372000,0 days 03:12:10.395000
2024-05-26 15:20:16.183,9994.0,130.0,3,85.0,False,0,car,0 days 00:00:04.771000,0 days 03:12:10.794000
2024-05-26 15:20:16.383,11024.0,137.0,3,99.0,False,0,car,0 days 00:00:04.971000,0 days 03:12:10.994000
2024-05-26 15:20:16.583,11398.0,152.0,3,99.0,False,0,car,0 days 00:00:05.171000,0 days 03:12:11.194000
2024-05-26 15:20:16.864,10777.0,165.0,3,100.0,False,0,car,0 days 00:00:05.452000,0 days 03:12:11.475000
2024-05-26 15:20:17.104,11476.0,175.0,3,100.0,False,0,car,0 days 00:00:05.692000,0 days 03:12:11.715000
2024-05-26 15:20:17.304,11845.0,183.0,4,100.0,False,0,car,0 days 00:00:05.892000,0 days 03:12:11.915000
2024-05-26 15:20:17.464,12089.0,190.0,4,100.0,False,0,car,0 days 00:00:06.052000,0 days 03:12:12.075000
2024-05-26 15:20:17.624,10969.0,192.0,4,100.0,False,0,car,0 days 00:00:06.212000,0 days 03:12:12.235000
2024-05-26 15:20:17.824,10813.0,200.0,5,100.0,False,0,car,0 days 00:00:06.412000,0 days 03:12:12.435000
2024-05-26 15:20:18.064,11258.0,208.0,5,100.0,False,0,car,0 days 00:00:06.652000,0 days 03:12:12.675000
2024-05-26 15:20:18.304,11600.0,215.0,5,100.0,False,0,car,0 days 00:00:06.892000,0 days 03:12:12.915000
2024-05-26 15:20:18.744,11292.0,225.0,5,100.0,False,0,car,0 days 00:00:07.332000,0 days 03:12:13.355000
2024-05-26 15:20:18.984,10643.0,231.0,6,100.0,False,0,car,0 days 00:00:07.572000,0 days 03:12:13.595000
2024-05-26 15:20:19.264,10986.0,240.0,6,100.0,False,0,car,0 days 00:00:07.852000,0 days 03:12:13.875000
2024-05-26 15:20:19.464,11090.0,240.0,6,100.0,False,0,car,0 days 00:00:08.052000,0 days 03:12:14.075000
2024-05-26 15:20:19.664,11282.0,245.0,6,100.0,False,0,car,0 days 00:00:08.252000,0 days 03:12:14.275000
2024-05-26 15:20:19.864,11385.0,248.0,6,100.0,False,0,car,0 days 00:00:08.452000,0 days 03:12:14.475000
2024-05-26 15:20:20.144,11612.0,251.0,6,100.0,False,0,car,0 days 00:00:08.732000,0 days 03:12:14.755000
2024-05-26 15:20:20.344,11704.0,254.0,6,100.0,False,0,car,0 days 00:00:08.932000,0 days 03:12:14.955000
2024-05-26 15:20:20.504,10948.0,257.0,6,100.0,False,0,car,0 days 00:00:09.092000,0 days 03:12:15.115000
2024-05-26 15:20:20.704,10636.0,259.0,6,100.0,False,0,car,0 days 00:00:09.292000,0 days 03:12:15.315000
2024-05-26 15:20:20.904,10611.0,261.0,7,100.0,False,0,car,0 days 00:00:09.492000,0 days 03:12:15.515000
2024-05-26 15:20:21.104,10464.0,262.0,7,100.0,False,0,car,0 days 00:00:09.692000,0 days 03:12:15.715000
2024-05-26 15:20:21.264,10485.0,265.0,7,100.0,False,0,car,0 days 00:00:09.852000,0 days 03:12:15.875000
2024-05-26 15:20:21.504,10761.0,267.0,7,100.0,False,0,car,0 days 00:00:10.092000,0 days 03:12:16.115000
2024-05-26 15:20:21.824,10797.0,268.0,7,100.0,False,0,car,0 days 00:00:10.412000,0 days 03:12:16.435000
2024-05-26 15:20:22.064,10797.0,268.0,7,100.0,True,0,car,0 days 00:00:10.652000,0 days 03:12:16.675000
2024-05-26 15:20:22.304,9906.0,257.0,7,5.0,True,0,car,0 days 00:00:10.892000,0 days 03:12:16.915000
2024-05-26 15:20:22.623,9862.0,243.0,7,3.0,True,0,car,0 days 00:00:11.211000,0 days 03:12:17.234000
2024-05-26 15:20:22.863,10507.0,243.0,7,3.0,True,0,car,0 days 00:00:11.451000,0 days 03:12:17.474000
2024-05-26 15:20:23.023,11294.0,216.0,7,4.0,True,0,car,0 days 00:00:11.611000,0 days 03:12:17.634000
2024-05-26 15:20:23.223,10431.0,206.0,5,3.0,True,0,car,0 days 00:00:11.811000,0 days 03:12:17.834000
2024-05-26 15:20:23.464,9980.0,195.0,5,3.0,True,0,car,0 days 00:00:12.052000,0 days 03:12:18.075000
2024-05-26 15:20:23.624,11100.0,188.0,5,2.0,True,0,car,0 days 00:00:12.212000,0 days 03:12:18.235000
2024-05-26 15:20:23.984,10485.0,173.0,4,3.0,True,0,car,0 days 00:00:12.572000,0 days 03:12:18.595000
2024-05-26 15:20:24.344,10156.0,165.0,4,9.0,False,0,car,0 days 00:00:12.932000,0 days 03:12:18.955000
2024-05-26 15:20:24.584,9918.0,161.0,4,9.0,False,0,car,0 days 00:00:13.172000,0 days 03:12:19.195000
2024-05-26 15:20:24.864,9655.0,155.0,4,19.0,False,0,car,0 days 00:00:13.452000,0 days 03:12:19.475000
2024-05-26 15:20:25.024,9705.0,153.0,4,49.0,False,0,car,0 days 00:00:13.612000,0 days 03:12:19.635000
2024-05-26 15:20:25.224,9697.0,153.0,4,56.0,False,0,car,0 days 00:00:13.812000,0 days 03:12:19.835000
2024-05-26 15:20:25.544,10009.0,154.0,4,65.0,False,0,car,0 days 00:00:14.132000,0 days 03:12:20.155000
2024-05-26 15:20:25.704,10219.0,156.0,4,67.0,False,0,car,0 days 00:00:14.292000,0 days 03:12:20.315000
2024-05-26 15:20:25.984,10217.0,161.0,4,65.0,False,0,car,0 days 00:00:14.572000,0 days 03:12:20.595000
2024-05-26 15:20:26.304,10343.0,164.0,4,59.0,False,0,car,0 days 00:00:14.892000,0 days 03:12:20.915000
2024-05-26 15:20:26.464,10031.0,165.0,4,29.0,False,0,car,0 days 00:00:15.052000,0 days 03:12:21.075000
2024-05-26 15:20:26.704,9860.0,160.0,4,6.0,True,0,car,0 days 00:00:15.292000,0 days 03:12:21.315000
2024-05-26 15:20:26.904,9286.0,152.0,4,0.0,True,0,car,0 days 00:00:15.492000,0 days 03:12:21.515000
2024-05-26 15:20:27.104,8688.0,145.0,4,0.0,True,0,car,0 days 00:00:15.692000,0 days 03:12:21.715000
2024-05-26 15:20:27.384,8353.0,137.0,4,0.0,True,0,car,0 days 00:00:15.972000,0 days 03:12:21.995000
2024-05-26 15:20:27.544,8301.0,135.0,4,2.0,False,0,car,0 days 00:00:16.132000,0 days 03:12:22.155000
2024-05-26 15:20:27.744,8167.0,132.0,4,12.0,False,0,car,0 days 00:00:16.332000,0 days 03:12:22.355000
2024-05-26 15:20:28.024,8298.0,128.0,4,52.0,False,0,car,0 days 00:00:16.612000,0 days 03:12:22.635000
2024-05-26 15:20:28.264,8567.0,130.0,4,59.0,False,0,car,0 days 00:00:16.852000,0 days 03:12:22.875000
2024-05-26 15:20:28.544,8646.0,134.0,4,65.0,False,0,car,0 days 00:00:17.132000,0 days 03:12:23.155000
