Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2024-05-26 13:51:25.686,10755.0,258.0,7,100.0,False,0,car,0 days 00:00:00.090000,0 days 01:43:20.297000
2024-05-26 13:51:26.086,10890.0,265.0,7,99.0,False,0,car,0 days 00:00:00.490000,0 days 01:43:20.697000
2024-05-26 13:51:26.246,10743.0,268.0,7,0.0,False,0,car,0 days 00:00:00.650000,0 days 01:43:20.857000
2024-05-26 13:51:26.486,10535.0,262.0,7,0.0,True,0,car,0 days 00:00:00.890000,0 days 01:43:21.097000
2024-05-26 13:51:26.766,9872.0,244.0,7,0.0,True,0,car,0 days 00:00:01.170000,0 days 01:43:21.377000
2024-05-26 13:51:27.086,10164.0,221.0,7,0.0,True,0,car,0 days 00:00:01.490000,0 days 01:43:21.697000
2024-05-26 13:51:27.326,10105.0,193.0,6,0.0,True,0,car,0 days 00:00:01.730000,0 days 01:43:21.937000
2024-05-26 13:51:27.486,9825.0,185.0,5,0.0,True,0,car,0 days 00:00:01.890000,0 days 01:43:22.097000
2024-05-26 13:51:27.646,8860.0,169.0,5,0.0,True,0,car,0 days 00:00:02.050000,0 days 01:43:22.257000
2024-05-26 13:51:27.966,8799.0,148.0,4,0.0,True,0,car,0 days 00:00:02.370000,0 days 01:43:22.577000
2024-05-26 13:51:28.166,9402.0,142.0,4,0.0,True,0,car,0 days 00:00:02.570000,0 days 01:43:22.777000
2024-05-26 13:51:28.565,8164.0,120.0,3,0.0,True,0,car,0 days 00:00:02.969000,0 days 01:43:23.176000
2024-05-26 13:51:28.766,7648.0,112.0,3,0.0,True,0,car,0 days 00:00:03.170000,0 days 01:43:23.377000
2024-05-26 13:51:29.006,7485.0,105.0,3,0.0,True,0,car,0 days 00:00:03.410000,0 days 01:43:23.617000
2024-05-26 13:51:29.206,7332.0,101.0,3,0.0,True,0,car,0 days 00:00:03.610000,0 days 01:43:23.817000
2024-05-26 13:51:29.526,7224.0,98.0,3,10.0,False,0,car,0 days 00:00:03.930000,0 days 01:43:24.137000
2024-05-26 13:51:29.806,7171.0,98.0,3,14.0,False,0,car,0 days 00:00:04.210000,0 days 01:43:24.417000
2024-05-26 13:51:30.166,7428.0,99.0,3,32.0,False,0,car,0 days 00:00:04.570000,0 days 01:43:24.777000
2024-05-26 13:51:30.366,7678.0,102.0,3,45.0,False,0,car,0 days 00:00:04.770000,0 days 01:43:24.977000
2024-05-26 13:51:30.606,8192.0,109.0,3,53.0,False,0,car,0 days 00:00:05.010000,0 days 01:43:25.217000
2024-05-26 13:51:30.806,8661.0,115.0,3,59.0,False,0,car,0 days 00:00:05.210000,0 days 01:43:25.417000
2024-05-26 13:51:31.206,9341.0,129.0,3,71.0,False,0,car,0 days 00:00:05.610000,0 days 01:43:25.817000
2024-05-26 13:51:31.366,10059.0,133.0,3,79.0,False,0,car,0 days 00:00:05.770000,0 days 01:43:25.977000
2024-05-26 13:51:31.726,10597.0,149.0,3,82.0,False,0,car,0 days 00:00:06.130000,0 days 01:43:26.337000
2024-05-26 13:51:32.006,10311.0,157.0,3,99.0,False,0,car,0 days 00:00:06.410000,0 days 01:43:26.617000
2024-05-26 13:51:32.166,10624.0,166.0,4,100.0,False,0,car,0 days 00:00:06.570000,0 days 01:43:26.777000
2024-05-26 13:51:32.366,10789.0,174.0,4,100.0,False,0,car,0 days 00:00:06.770000,0 days 01:43:26.977000
2024-05-26 13:51:32.646,11517.0,181.0,4,100.0,False,0,car,0 days 00:00:07.050000,0 days 01:43:27.257000
2024-05-26 13:51:32.926,10763.0,194.0,5,100.0,False,0,car,0 days 00:00:07.330000,0 days 01:43:27.537000
2024-05-26 13:51:33.126,10909.0,200.0,5,100.0,False,0,car,0 days 00:00:07.530000,0 days 01:43:27.737000
2024-05-26 13:51:33.566,11286.0,211.0,5,100.0,False,0,car,0 days 00:00:07.970000,0 days 01:43:28.177000
2024-05-26 13:51:33.766,10284.0,214.0,5,99.0,False,0,car,0 days 00:00:08.170000,0 days 01:43:28.377000
2024-05-26 13:51:33.926,10425.0,221.0,6,100.0,False,0,car,0 days 00:00:08.330000,0 days 01:43:28.537000
2024-05-26 13:51:34.286,10833.0,227.0,6,100.0,False,0,car,0 days 00:00:08.690000,0 days 01:43:28.897000
2024-05-26 13:51:34.486,10992.0,228.0,6,100.0,False,0,car,0 days 00:00:08.890000,0 days 01:43:29.097000
2024-05-26 13:51:34.686,11194.0,235.0,6,100.0,False,0,car,0 days 00:00:09.090000,0 days 01:43:29.297000
2024-05-26 13:51:34.926,11309.0,239.0,6,100.0,False,0,car,0 days 00:00:09.330000,0 days 01:43:29.537000
2024-05-26 13:51:35.206,11470.0,244.0,6,100.0,False,0,car,0 days 00:00:09.610000,0 days 01:43:29.817000
2024-05-26 13:51:35.646,10188.0,248.0,7,100.0,False,0,car,0 days 00:00:10.050000,0 days 01:43:30.257000
2024-05-26 13:51:35.846,10401.0,251.0,7,99.0,False,0,car,0 days 00:00:10.250000,0 days 01:43:30.457000
2024-05-26 13:51:36.246,10112.0,255.0,7,5.0,False,0,car,0 days 00:00:10.650000,0 days 01:43:30.857000
2024-05-26 13:51:36.406,10337.0,251.0,7,5.0,False,0,car,0 days 00:00:10.810000,0 days 01:43:31.017000
2024-05-26 13:51:36.566,10183.0,249.0,7,4.0,False,0,car,0 days 00:00:10.970000,0 days 01:43:31.177000
2024-05-26 13:51:36.766,9807.0,246.0,7,5.0,False,0,car,0 days 00:00:11.170000,0 days 01:43:31.377000
2024-05-26 13:51:37.046,9592.0,238.0,7,0.0,False,0,car,0 days 00:00:11.450000,0 days 01:43:31.657000
2024-05-26 13:51:37.286,9249.0,232.0,7,0.0,True,0,car,0 days 00:00:11.690000,0 days 01:43:31.897000
2024-05-26 13:51:37.446,9071.0,225.0,7,0.0,True,0,car,0 days 00:00:11.850000,0 days 01:43:32.057000
2024-05-26 13:51:37.886,9556.0,211.0,6,0.0,True,0,car,0 days 00:00:12.290000,0 days 01:43:32.497000
2024-05-26 13:51:38.286,9610.0,185.0,5,0.0,True,0,car,0 days 00:00:12.690000,0 days 01:43:32.897000
2024-05-26 13:51:38.526,9538.0,169.0,5,0.0,True,0,car,0 days 00:00:12.930000,0 days 01:43:33.137000
2024-05-26 13:51:38.686,9957.0,165.0,5,0.0,True,0,car,0 days 00:00:13.090000,0 days 01:43:33.297000
2024-05-26 13:51:38.926,9369.0,153.0,4,0.0,True,0,car,0 days 00:00:13.330000,0 days 01:43:33.537000
2024-05-26 13:51:39.126,9369.0,150.0,4,0.0,True,0,car,0 days 00:00:13.530000,0 days 01:43:33.737000
2024-05-26 13:51:39.486,8579.0,144.0,4,0.0,True,0,car,0 days 00:00:13.890000,0 days 01:43:34.097000
2024-05-26 13:51:39.966,8338.0,137.0,4,0.0,False,0,car,0 days 00:00:14.370000,0 days 01:43:34.577000
2024-05-26 13:51:40.246,8158.0,134.0,4,1.0,False,0,car,0 days 00:00:14.650000,0 days 01:43:34.857000
2024-05-26 13:51:40.606,8009.0,128.0,4,21.0,False,0,car,0 days 00:00:15.010000,0 days 01:43:35.217000
2024-05-26 13:51:41.006,8201.0,130.0,4,35.0,False,0,car,0 days 00:00:15.410000,0 days 01:43:35.617000
2024-05-26 13:51:41.807,8562.0,135.0,4,38.0,False,0,car,0 days 00:00:16.211000,0 days 01:43:36.418000
2024-05-26 13:51:42.126,8672.0,138.0,4,39.0,False,0,car,0 days 00:00:16.530000,0 days 01:43:36.737000
2024-05-26 13:51:42.406,8638.0,140.0,4,38.0,False,0,car,0 days 00:00:16.810000,0 days 01:43:37.017000
2024-05-26 13:51:42.606,8892.0,138.0,4,6.0,True,0,car,0 days 00:00:17.010000,0 days 01:43:37.217000
2024-05-26 13:51:42.846,9725.0,130.0,3,0.0,True,0,car,0 days 00:00:17.250000,0 days 01:43:37.457000
2024-05-26 13:51:43.006,9048.0,127.0,3,0.0,False,0,car,0 days 00:00:17.410000,0 days 01:43:37.617000
2024-05-26 13:51:43.246,8883.0,125.0,3,0.0,False,0,car,0 days 00:00:17.650000,0 days 01:43:37.857000
2024-05-26 13:51:43.486,8706.0,125.0,3,3.0,False,0,car,0 days 00:00:17.890000,0 days 01:43:38.097000
2024-05-26 13:51:43.686,8799.0,120.0,3,18.0,False,0,car,0 days 00:00:18.090000,0 days 01:43:38.297000
2024-05-26 13:51:43.846,8521.0,117.0,3,34.0,False,0,car,0 days 00:00:18.250000,0 days 01:43:38.457000
2024-05-26 13:51:44.246,9105.0,121.0,3,46.0,False,0,car,0 days 00:00:18.650000,0 days 01:43:38.857000
2024-05-26 13:51:44.606,9577.0,128.0,3,51.0,False,0,car,0 days 00:00:19.010000,0 days 01:43:39.217000
2024-05-26 13:51:44.846,9969.0,132.0,3,60.0,False,0,car,0 days 00:00:19.250000,0 days 01:43:39.457000
2024-05-26 13:51:45.046,10782.0,138.0,3,69.0,False,0,car,0 days 00:00:19.450000,0 days 01:43:39.657000
2024-05-26 13:51:45.246,10831.0,145.0,3,74.0,False,0,car,0 days 00:00:19.650000,0 days 01:43:39.857000
2024-05-26 13:51:45.486,11392.0,153.0,3,98.0,False,0,car,0 days 00:00:19.890000,0 days 01:43:40.097000
2024-05-26 13:51:45.806,10759.0,171.0,4,100.0,False,0,car,0 days 00:00:20.210000,0 days 01:43:40.417000
2024-05-26 13:51:46.126,10660.0,183.0,4,100.0,False,0,car,0 days 00:00:20.530000,0 days 01:43:40.737000
2024-05-26 13:51:46.526,10336.0,198.0,5,100.0,False,0,car,0 days 00:00:20.930000,0 days 01:43:41.137000
2024-05-26 13:51:46.686,10871.0,201.0,5,99.0,False,0,car,0 days 00:00:21.090000,0 days 01:43:41.297000
2024-05-26 13:51:46.966,10268.0,192.0,5,0.0,True,0,car,0 days 00:00:21.370000,0 days 01:43:41.577000
2024-05-26 13:51:47.206,10182.0,179.0,5,0.0,True,0,car,0 days 00:00:21.610000,0 days 01:43:41.817000
2024-05-26 13:51:47.486,10843.0,156.0,5,0.0,True,0,car,0 days 00:00:21.890000,0 days 01:43:42.097000
2024-05-26 13:51:47.686,10983.0,143.0,3,0.0,True,0,car,0 days 00:00:22.090000,0 days 01:43:42.297000
2024-05-26 13:51:48.006,10265.0,121.0,2,0.0,True,0,car,0 days 00:00:22.410000,0 days 01:43:42.617000
2024-05-26 13:51:48.206,9494.0,114.0,2,0.0,True,0,car,0 days 00:00:22.610000,0 days 01:43:42.817000
2024-05-26 13:51:48.367,8878.0,109.0,2,0.0,True,0,car,0 days 00:00:22.771000,0 days 01:43:42.978000
2024-05-26 13:51:48.567,8203.0,101.0,2,0.0,True,0,car,0 days 00:00:22.971000,0 days 01:43:43.178000
2024-05-26 13:51:48.806,7326.0,91.0,2,0.0,True,0,car,0 days 00:00:23.210000,0 days 01:43:43.417000
2024-05-26 13:51:48.966,7099.0,87.0,2,0.0,True,0,car,0 days 00:00:23.370000,0 days 01:43:43.577000
2024-05-26 13:51:49.206,6661.0,84.0,2,0.0,True,0,car,0 days 00:00:23.610000,0 days 01:43:43.817000
2024-05-26 13:51:49.606,6016.0,74.0,2,0.0,True,0,car,0 days 00:00:24.010000,0 days 01:43:44.217000
2024-05-26 13:51:49.806,5953.0,72.0,2,0.0,True,0,car,0 days 00:00:24.210000,0 days 01:43:44.417000
2024-05-26 13:51:49.966,5813.0,71.0,2,0.0,False,0,car,0 days 00:00:24.370000,0 days 01:43:44.577000
2024-05-26 13:51:50.406,5921.0,65.0,2,4.0,False,0,car,0 days 00:00:24.810000,0 days 01:43:45.017000
2024-05-26 13:51:50.606,6037.0,68.0,2,14.0,False,0,car,0 days 00:00:25.010000,0 days 01:43:45.217000
2024-05-26 13:51:50.806,6223.0,71.0,2,23.0,False,0,car,0 days 00:00:25.210000,0 days 01:43:45.417000
